_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price
26232410,Oporto Royal Apartment,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2018-07-22 04:00:00,2018-12-10 05:00:00,2,1.0,1.0,9,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Well-lit path to entrance', 'Host greets you']",120.00,0.00,0.00,1,"Porto, Porto, Portugal",Portugal,,Andre,100.0,10.0,10.0,10.0,10.0,10.0,10.0,91.0,21,51,81,353,,
26242605,Gignas Studio Apartment,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,,,2,0.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Essentials', 'Hangers']",41.00,1100.00,0.00,1,"Barcelona, Catalunya, Spain",Spain,Dreta de l'Eixample,Sol,85.0,,,,,,,,0,0,0,184,,
26244400,Cozy home!,Apartment,Private room,Real Bed,1,1125,moderate,2018-06-22 04:00:00,2018-06-22 04:00:00,1,1.0,1.0,1,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hot water', 'Microwave', 'Refrigerator', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",37.00,,8.00,1,"Leichhardt, NSW, Australia",Australia,Annandale/Leichhardt,Laura,0.0,,,,,,,,0,0,0,0,,
26257930,"Wailea Ekahi Village 28F- 1 Bedroom, Ocean View!!",Condominium,Entire home/apt,Real Bed,4,80,strict_14_with_grace_period,2018-07-16 04:00:00,2018-08-15 04:00:00,4,1.0,2.0,2,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Babysitter recommendations', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed', 'Well-lit path to entrance', 'Disabled parking spot', 'Beachfront']",305.00,300.00,0.00,1,"Kihei, HI, United States",United States,Kihei/Wailea,Maui A Place A Part,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0,19,42,186,,
26259025,"酒店式公寓,厅床出租,尊享免费泳池､健身房,仅限女性!Bunk Bed,“NO BOYS”!",Apartment,Shared room,Real Bed,1,1125,flexible,2018-08-05 04:00:00,2019-03-10 05:00:00,1,1.0,1.0,47,1.0,"['Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Ethernet connection', 'Luggage dropoff allowed', 'Host greets you', 'Beachfront']",283.00,0.00,0.00,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Hung Hom,Kay,100.0,10.0,10.0,10.0,10.0,10.0,10.0,97.0,15,44,74,347,,
26263467,RAMBLAS 1,Apartment,Entire home/apt,Real Bed,2,103,strict_14_with_grace_period,2018-07-23 04:00:00,2019-01-02 05:00:00,5,1.0,3.0,3,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Crib', 'Hot water', 'Paid parking on premises']",100.00,0.00,0.00,1,"Barcelona, Catalunya, Spain",Spain,El Raval,Juan Carlos,100.0,8.0,9.0,10.0,10.0,9.0,7.0,87.0,15,27,39,281,,
26263470,Sora Home-3  Qeen bed,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,2018-08-12 04:00:00,2019-02-02 05:00:00,2,1.0,1.0,11,1.5,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Pets live on this property', 'Free street parking', 'Buzzer/wireless intercom', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",59.00,,15.00,1,"Waikele, HI, United States",United States,Waipahu,Myungsuk,100.0,10.0,10.0,9.0,9.0,10.0,9.0,96.0,18,40,70,160,,
26270602,HKU  STUDIO for  2.....(4c),Apartment,Entire home/apt,Real Bed,29,1125,flexible,,,2,0.0,1.0,0,1.0,"['Wifi', 'Air conditioning', 'Elevator', 'Hangers', 'Iron', 'Private entrance']",267.00,1000.00,0.00,1,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,Kennedy Town,Jov,98.0,,,,,,,,29,59,89,364,,
26273293,nice single room near unsw kingsford,Condominium,Private room,Real Bed,1,1125,flexible,,,1,0.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Washer']",70.00,,0.00,1,"Kingsford, NSW, Australia",Australia,Kingsford,Chandler,100.0,,,,,,,,0,0,0,0,,
26287233,Moradia Igreja de Paranhos - 2,House,Private room,Real Bed,6,15,flexible,2018-07-19 04:00:00,2018-09-17 04:00:00,1,1.0,1.0,3,1.0,"['Wifi', 'Kitchen', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Hot water', 'Host greets you']",14.00,0.00,0.00,1,"Porto, Porto, Portugal",Portugal,,José,,9.0,9.0,10.0,10.0,9.0,7.0,93.0,0,0,0,230,,
2629234,Beautiful 1/1/1 in Waikiki!,Condominium,Entire home/apt,Real Bed,90,1125,strict_14_with_grace_period,2016-01-03 05:00:00,2018-05-10 04:00:00,3,1.0,2.0,4,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",142.00,0.00,0.00,2,"Honolulu, HI, United States",United States,Waikiki,Ratana,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0,0,0,0,,3150.00
26308209,The Back Corner,Cabin,Entire home/apt,Real Bed,2,5,strict_14_with_grace_period,2018-09-23 04:00:00,2019-03-03 05:00:00,1,0.0,1.0,14,1.0,"['TV', 'Air conditioning', 'Kitchen', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",70.00,250.00,20.00,1,"Malabar, NSW, Australia",Australia,Malabar,Gail,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,12,37,67,68,,
26313671,"Cosy and bright double room. El Born, Barcelona.",Apartment,Private room,Real Bed,1,5,flexible,2018-07-10 04:00:00,2019-02-11 05:00:00,2,1.0,1.0,15,1.0,"['Wifi', 'Kitchen', 'Free street parking', 'First aid kit', 'Essentials', 'Shampoo', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Dishes and silverware', 'Cooking basics', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Host greets you']",35.00,0.00,5.00,1,"Barcelona, Catalunya, Spain",Spain,El Born,Pedro,90.0,10.0,10.0,10.0,10.0,10.0,9.0,96.0,0,0,0,0,,
26313903,Smart Studio next to El Born,Apartment,Entire home/apt,Real Bed,60,300,flexible,,,1,0.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",40.00,2000.00,0.00,1,"Barcelona, Catalunya, Spain",Spain,El Raval,Ellie,100.0,,,,,,,,0,0,0,272,,
26315238,Oceanfront Sun Suite - Beachfront Oasis  ✔Wifi ✔AC,Condominium,Entire home/apt,Real Bed,1,1125,moderate,2018-07-02 04:00:00,2019-02-26 05:00:00,4,1.0,1.0,43,1.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Waterfront', 'Beachfront']",139.00,150.00,0.00,1,"Waianae, HI, United States",United States,Nanakuli/Maili,Tatiana,100.0,10.0,10.0,10.0,10.0,9.0,10.0,100.0,4,18,29,182,,
263190,Room in East Village with Private Entrance,Apartment,Private room,Real Bed,2,760,strict_14_with_grace_period,2013-04-15 04:00:00,2019-01-01 05:00:00,1,1.0,1.0,69,1.0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Buzzer/wireless intercom', 'Heating', 'Lock on bedroom door', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Host greets you']",88.00,,0.00,1,"New York, NY, United States",United States,East Village,Dominique,70.0,8.0,7.0,9.0,9.0,9.0,8.0,82.0,0,0,0,0,,
26319639,Las Ramblas Penthouse Apartment,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2018-08-14 04:00:00,2019-01-03 05:00:00,5,2.0,3.0,2,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron']",130.00,250.00,20.00,2,"Barcelona, Catalunya, Spain",Spain,Dreta de l'Eixample,Sol,85.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,2,2,2,2,,
26320917,Maison de ville moderne proche jardin Botanique,Townhouse,Entire home/apt,Real Bed,2,1125,flexible,2018-07-29 04:00:00,2018-08-04 04:00:00,5,3.0,4.0,2,1.5,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water']",160.00,500.00,0.00,1,"Montréal, Québec, Canada",Canada,Rosemont-La Petite-Patrie,Florence,,8.0,5.0,8.0,8.0,8.0,7.0,80.0,0,0,0,0,,
26323083,Your Opo Vintage Apartments 2F,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,,,2,1.0,1.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Outlet covers', 'Baby bath', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",49.00,0.00,0.00,1,"Porto, Grande Porto, Portugal",Portugal,,YourOpo,100.0,,,,,,,,14,44,71,344,,
26334724,Stylish 2 BDR Apartment -Close to Redfern Station,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2018-07-01 04:00:00,2019-02-23 05:00:00,4,2.0,2.0,26,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed']",181.00,700.00,0.00,1,"Alexandria, NSW, Australia",Australia,Haymarket,Franca & Alessio,100.0,10.0,9.0,9.0,10.0,9.0,9.0,91.0,0,0,0,7,,
26340840,Renovated Federalist House with a Private Garden and Hot Tub,House,Entire home/apt,Real Bed,2,1125,moderate,2018-07-08 04:00:00,2019-03-02 05:00:00,10,5.0,5.0,20,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",299.00,1500.00,0.00,1,"Drummoyne, NSW, Australia",Australia,Haymarket,Franca & Alessio,100.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,17,47,77,91,,
26342079,全新裝旺角朗豪坊對面2分鐘地鐵可住5人New Reno Apt 2 min Mongkok MTR,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2018-07-15 04:00:00,2019-03-10 05:00:00,5,2.0,3.0,44,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Window guards', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove']",903.00,0.00,125.00,5,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Mong Kok,Lexter,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,5,12,31,53,,
26342532,Room in Osmanbey,Apartment,Private room,Real Bed,2,1125,moderate,2018-08-09 04:00:00,2018-10-05 04:00:00,2,1.0,1.0,5,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Patio or balcony', 'Host greets you']",90.00,0.00,37.00,2,"Şişli, İstanbul, Turkey",Turkey,Şişli,Mustafa,100.0,10.0,10.0,10.0,10.0,10.0,9.0,96.0,27,57,87,177,,
26344088,香港西貢海景游泳池大房子#Saikung#Hiking#Beach#Relaxing#20%OFF,Guest suite,Private room,Real Bed,2,50,flexible,2018-07-07 04:00:00,2019-02-09 05:00:00,2,1.0,1.0,24,1.0,"['Wifi', 'Air conditioning', 'Pool', 'Free parking on premises', 'Smoking allowed', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Window guards', 'Hot water', 'Bed linens', 'Ethernet connection', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Beachfront']",675.00,,149.00,1,"Hong Kong, New Territories, Hong Kong",Hong Kong,,Fairy,100.0,10.0,10.0,10.0,10.0,9.0,9.0,96.0,28,56,86,86,,
26348233,On The Ramblas 4 Studio Apartment,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2018-09-03 04:00:00,2019-01-06 05:00:00,4,1.0,1.0,3,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",80.00,250.00,20.00,2,"Barcelona, Catalunya, Spain",Spain,Dreta de l'Eixample,Sol,85.0,9.0,9.0,10.0,10.0,9.0,8.0,87.0,0,0,0,0,,
2634829,Private House Mindelo,House,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,2015-07-13 04:00:00,2018-08-25 04:00:00,6,3.0,3.0,4,2.0,"['TV', 'Pool', 'Kitchen', 'Indoor fireplace', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Hair dryer', 'Iron']",195.00,500.00,75.00,6,"Mindelo, Porto District, Portugal",Portugal,,Fernando,100.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0,29,59,89,317,1350.00,5000.00
26358814,Taksim !! Good location!! Venüs hotel,Hotel,Shared room,Real Bed,1,1125,flexible,,,2,1.0,2.0,0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Smoking allowed', 'Pets allowed', 'Breakfast', 'Elevator', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace']",248.00,,0.00,1,"Beyoğlu, İstanbul, Turkey",Turkey,,Eda,100.0,,,,,,,,29,59,89,179,,
26361065,Marriott’s Waikoloa Ocean Club,Villa,Private room,Real Bed,3,1125,strict_14_with_grace_period,,,4,1.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Free parking on premises', 'Gym', 'Elevator', 'Hot tub', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Private living room', 'Private entrance']",300.00,,0.00,1,"Honolulu, HI, United States",United States,Newport Beach,Sho,67.0,,,,,,,,30,60,90,365,,
26365192,The Pineapple Surf Shack,Guesthouse,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2018-07-12 04:00:00,2019-03-01 05:00:00,5,1.0,4.0,29,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Step-free access', 'Other', 'Handheld shower head', 'Fixed grab bars for shower', 'Fixed grab bars for toilet', 'Shower chair']",130.00,0.00,20.00,4,"Waianae, HI, United States",United States,Waianae Coast,Naomi,100.0,10.0,10.0,10.0,10.0,9.0,10.0,100.0,1,4,13,185,,
26365414,Confort et zénitude près du stade olympique,Loft,Entire home/apt,Real Bed,2,40,moderate,2018-07-07 04:00:00,2018-09-27 04:00:00,2,0.0,1.0,11,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",75.00,0.00,0.00,1,"Montréal, Québec, Canada",Canada,Mercier-Hochelaga-Maisonneuve,Jean-Pierre,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0,0,0,0,,
26366454,Nice room centr 6,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,,,2,1.0,1.0,0,1.0,"['Wifi', 'Paid parking off premises', 'Pets live on this property', 'Elevator', 'Buzzer/wireless intercom', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",35.00,100.00,10.00,1,"Barcelona, Catalunya, Spain",Spain,,Olí,100.0,,,,,,,,25,55,85,85,,
26380958,On The Ramblas 5 Studio Apartment,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2018-08-23 04:00:00,2018-08-23 04:00:00,4,1.0,1.0,1,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",80.00,250.00,20.00,2,"Barcelona, Catalunya, Spain",Spain,Dreta de l'Eixample,Sol,85.0,8.0,6.0,10.0,8.0,10.0,8.0,80.0,0,0,0,0,,
26391176,Padawan Private Suite,House,Private room,Real Bed,1,28,strict_14_with_grace_period,2018-07-02 04:00:00,2019-02-28 05:00:00,2,1.0,1.0,11,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Game console', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Garden or backyard', 'Luggage dropoff allowed', 'Other']",25.00,,10.00,1,"Pāhoa, HI, United States",United States,Island of Hawaiʻi,Ethan,100.0,10.0,9.0,10.0,10.0,9.0,10.0,100.0,15,45,75,75,,
26405954,Mya guest attic @ bahariye / kadıköy,Loft,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2018-07-25 04:00:00,2019-02-15 05:00:00,3,2.0,2.0,21,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Private living room', 'Outlet covers', 'Window guards', 'Table corner guards', 'Fireplace guards', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",179.00,0.00,30.00,2,"Kadıköy, İstanbul, Turkey",Turkey,,Leo,100.0,9.0,9.0,9.0,10.0,9.0,9.0,90.0,23,53,80,355,,
